experiment_id,cluster,center_dist
dbadf489-4741-48df-9956-881b83793eda,1,1.17125131641751
36acb0a1-4f13-474e-84c8-a3bf32094014,2,2.39683652172261
2f1d3b5f-dda9-4a1e-bffc-b8965f5da3fe,3,3.0644499676398
af873a6e-15df-4a37-977e-ccd57d3c7480,4,4.1051799107552
506b3775-97b4-4439-b87d-23b1ffd41f4a,1,0.760939579040218
