experiment_id,time_start,time_duration,hour,show_select_match,show_order,select_order,order_x,relatedness_cottle,dominance_cottle,relatedness_group,dominance_group,default_size,center_x_monday,center_y_monday,size_y_monday,color_monday,center_x_tuesday,center_y_tuesday,size_y_tuesday,color_tuesday,center_x_wednesday,center_y_wednesday,size_y_wednesday,color_wednesday,center_x_thursday,center_y_thursday,size_y_thursday,color_thursday,center_x_friday,center_y_friday,size_y_friday,color_friday,center_x_saturday,center_y_saturday,size_y_saturday,color_saturday,center_x_sunday,center_y_sunday,size_y_sunday,color_sunday,default_size_monday,default_size_tuesday,default_size_wednesday,default_size_thursday,default_size_friday,default_size_saturday,default_size_sunday,total_events_monday,time_spent_monday,num_selects_monday,num_moves_monday,num_resizes_monday,num_color_changes_monday,total_events_tuesday,time_spent_tuesday,num_selects_tuesday,num_moves_tuesday,num_resizes_tuesday,num_color_changes_tuesday,total_events_wednesday,time_spent_wednesday,num_selects_wednesday,num_moves_wednesday,num_resizes_wednesday,num_color_changes_wednesday,total_events_thursday,time_spent_thursday,num_selects_thursday,num_moves_thursday,num_resizes_thursday,num_color_changes_thursday,total_events_friday,time_spent_friday,num_selects_friday,num_moves_friday,num_resizes_friday,num_color_changes_friday,total_events_saturday,time_spent_saturday,num_selects_saturday,num_moves_saturday,num_resizes_saturday,num_color_changes_saturday,total_events_sunday,time_spent_sunday,num_selects_sunday,num_moves_sunday,num_resizes_sunday,num_color_changes_sunday,relatedness_cottle_monday,dominance_cottle_monday,relatedness_cottle_tuesday,dominance_cottle_tuesday,relatedness_cottle_wednesday,dominance_cottle_wednesday,relatedness_cottle_thursday,dominance_cottle_thursday,relatedness_cottle_friday,dominance_cottle_friday,relatedness_cottle_saturday,dominance_cottle_saturday,relatedness_cottle_sunday,dominance_cottle_sunday,timeflow_angle_monday,timeflow_length_monday,timeflow_vector_angle_monday,timeflow_angle_tuesday,timeflow_length_tuesday,timeflow_vector_angle_tuesday,timeflow_angle_wednesday,timeflow_length_wednesday,timeflow_vector_angle_wednesday,timeflow_angle_thursday,timeflow_length_thursday,timeflow_vector_angle_thursday,timeflow_angle_friday,timeflow_length_friday,timeflow_vector_angle_friday,timeflow_angle_saturday,timeflow_length_saturday,timeflow_vector_angle_saturday,timeflow_angle_sunday,timeflow_length_sunday,timeflow_vector_angle_sunday
dbadf489-4741-48df-9956-881b83793eda,1411563935172,8538,10,0.5714285714285714,not_ordered,not_ordered,not_ordered,2,0,atomistic,absence,1.0,49,328,100,black,539,416,100,black,541,268,100,black,117,386,100,black,298,96,100,black,185,231,100,black,76,127,100,black,yes,yes,yes,yes,yes,yes,yes,0,388,0,0,0,0,0,482,0,0,0,0,0,2772,0,0,0,0,0,289,0,0,0,0,0,333,0,0,0,0,0,1124,0,0,0,0,9,1194,1,8,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,-10.181320006514436,497.8393315116836,87.46933094884497,89.22577983507195,148.0135128966271,99.40709984158639,-164.44801462961752,440.1136216933077,106.32620553531052,58.03014905372606,341.8493820383474,-137.52183631665642,-129.9305798673875,176.05112893702216,172.03927107888643,136.34472438870233,150.65523555456014,-93.72469574391017,-97.65065095535941,202.80532537386685,126.00462465593824
36acb0a1-4f13-474e-84c8-a3bf32094014,1411611008629,79474,23,0.42857142857142855,not_ordered,monday_first,monday_first,12,34,contiguous,secondary,0.14285714285714285,157,196.90023040771484,36.19953918457031,yellow,214,185.8984375,60.203125,saddlebrown,273,173.18359375,83.6328125,grey,328,185.94974207878113,58.100515842437744,green,385,197.39776611328125,37.2044677734375,blue,443,187.03192138671875,55.9361572265625,darkviolet,500,166,100,red,no,no,no,no,no,no,yes,31,8426,1,5,24,1,81,15815,1,64,15,1,39,8328,1,25,12,1,50,10001,0,28,21,1,46,8327,0,32,13,1,38,9081,0,24,13,1,17,6726,0,16,0,1,2,0,4,4,4,10,4,4,4,0,4,4,2,12,10.924542212540796,58.05204085287824,-174.223231512032,12.161578510837682,60.35451310040463,1.2370362982968857,-13.067628769227888,56.46215142157126,-25.229207280065566,-11.356341518223726,58.138259814811214,1.7112872510041655,10.133002009511534,58.91901846513741,21.489343527735258,20.253106536327294,60.756412971941636,10.120104526815766,-174.85222627542723,344.389059407017,164.89466718824548
2f1d3b5f-dda9-4a1e-bffc-b8965f5da3fe,1411612421033,110551,23,0.14285714285714285,not_ordered,monday_first,monday_first,0,0,atomistic,absence,1.0,119,166,100,black,198,169,100,black,278,171,100,black,358,173,100,black,433,174,100,black,511,177,100,grey,591,179,100,black,yes,yes,yes,yes,yes,yes,yes,37,19232,2,35,0,0,46,12637,0,46,0,0,21,9727,0,21,0,0,21,8797,0,21,0,0,25,16844,1,24,0,0,26,24315,2,22,0,2,14,5862,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1747441146100535,79.05694150420949,179.40291876088764,-1.4320961841646465,80.02499609497022,0.7426479304453721,-1.4320961841646465,80.02499609497022,-2.842170943040401e-14,-0.763898460929995,75.0066663703967,0.6681977232346412,-2.2025981617658053,78.05767098754612,-1.4386997008358264,-1.4320961841646465,80.02499609497022,0.7705019776011284,178.4223371245023,472.1789914852206,179.85443330866696
506b3775-97b4-4439-b87d-23b1ffd41f4a,1411739976522,120042,10,0.2857142857142857,not_ordered,monday_first,monday_first,12,0,contiguous,absence,1.0,163,200,100,green,215,200,100,green,267,200,100,green,319,200,100,green,371,200,100,green,423,200,100,yellow,475,200,100,yellow,yes,yes,yes,yes,yes,yes,yes,29,19629,4,24,0,1,25,9807,2,22,0,1,23,10701,1,21,0,1,14,10087,1,12,0,1,19,6388,1,17,0,1,14,11624,1,12,0,1,22,24319,1,20,0,1,2,0,4,0,4,0,4,0,4,0,4,0,2,0,0.0,52.0,-180.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,180.0,312.0,-180.0
4750cf0f-34af-4f39-88ec-971ac4899dd7,1411745563909,57570,12,0.5714285714285714,not_ordered,not_ordered,not_ordered,2,0,atomistic,absence,1.0,196,249,100,black,257,141,100,black,372,117,100,black,486,144,100,black,517,273,100,black,406,363,100,black,290,336,100,black,yes,yes,yes,yes,yes,yes,yes,51,17309,3,48,0,0,17,7433,2,15,0,0,10,3329,1,9,0,0,16,10505,2,14,0,0,9,4514,1,8,0,0,7,2718,0,7,0,0,18,4477,0,18,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,60.54159521333485,124.03628501370073,-76.67315991398436,11.788183299107622,117.47765745025733,-48.7534119142272,-13.324531261890785,117.15374513859982,-25.1127145609984,-76.48746936421398,132.67252918370102,-63.16293810232318,-140.96448710125313,142.90206436577463,-64.47701773703915,166.89721005873756,119.10079764636339,-52.138302840009345,137.21475512731922,128.08200498118384,-29.682454931418334
